Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
fc6e5d2d		"Ну вот, сам видишь, что в гости ко мне тебе лучше не приходить." - торжествуеще сказала вдовица. Вам ничего не оставалось делать, как с ней согласиться.	game/NPC/Girls/Becky/IntBeckyTalkTopics.rpy	161	"[what]"
23bad193		"Бекки, как тебе завершение ужина?" - осведомились вы.	game/NPC/Girls/Becky/IntBeckyTalkTopics.rpy	168	"[what]"
18a5616e		"А ты заметил, что Ингенборг, доча моя, совсем большая стала?" ответила вам мать семейства.	game/NPC/Girls/Becky/IntBeckyTalkTopics.rpy	170	"[what]"
3ecf5e3f		"Ну я не знаю, все-таки как-то неловко мне было на глазах Эдди и Инги."	game/NPC/Girls/Becky/IntBeckyTalkTopics.rpy	173	"[what]"
4678ad72		"Неплохо, но ты заметил, Стефан, как на меня Эдди смотрел? Даже, пожалуй почаще чем на свою Жоржетту. Не такая я уж и старая видно, что на меня не только ты, но даже и управляющий мой так смотрит." гордо заявила вам в ответ вдова.	game/NPC/Girls/Becky/IntBeckyTalkTopics.rpy	177	"[what]"
8b0a4aea		"А ведь Жоржетта эта, которую Эдди привел, по возрасту мне ровесница, небось чуть ли не вдвое старше его. И чего он на нее запал, а не на молоденькую?" задумчиво сказала Бекки.	game/NPC/Girls/Becky/IntBeckyTalkTopics.rpy	179	"[what]"
3c5e77d2		"Ну ты приходи почаще, а то я без твоего члена уже и заснуть спокойно не могу," игриво заметила Бекки.	game/NPC/Girls/Becky/IntBeckyTalkTopics.rpy	181	"[what]"
b51e16b6		"Ох, так я еще не отрывалась с того дня, когда Эрик, мой покойный муж, пригласил своих братьев с женами к нам в гости." отозвалась Ребекка. "Мы тогда выпили малость лишнего, правда, а сейчас ведь я почти трезвой была", добавила она.	game/NPC/Girls/Becky/IntBeckyTalkTopics.rpy	183	"[what]"
b1bdb8cd		"Хорошо было, а ведь Эдди-то уже совсем большой стал, любовниц приводит."	game/NPC/Girls/Becky/IntBeckyTalkTopics.rpy	185	"[what]"
bf13ec69		"Бекки, спасибо за ужин и за гостеприимство," сказали вы.	game/NPC/Girls/Becky/IntBeckyTalkTopics.rpy	187	"[what]"
a722c3a5		"Ой, я так рада что ты к нам зашел, с семьей моей познакомился. У нас уже пару месяцев как гостей не было."	game/NPC/Girls/Becky/IntBeckyTalkTopics.rpy	189	"[what]"
3c5e77d2_1		"Ну ты приходи почаще, а то я без твоего члена уже и заснуть спокойно не могу," игриво заметила Бекки.	game/NPC/Girls/Becky/IntBeckyTalkTopics.rpy	193	"[what]"
577c927c		"Ох, и подумать только, я с тобой, на глазах у детей, пошла прямо в спальню. Как вспомню, так коленки до сих пор дрожат." - поделилась с вами вдова. "И внизу мокро," добавила она приглушенным голосом.	game/NPC/Girls/Becky/IntBeckyTalkTopics.rpy	195	"[what]"
